ID;Departamento;Provincia;Distrito;Localidad;Mesa;Peru Libre;Fuerza Popular;Total Validos;Voto Blanco;Voto Nulo;Voto Impugnado;Total Votos;Electores Habiles
83900;AMERICA;ESTADOS UNIDOS DE AMERICA;CHICAGO;THE CONGRESS PLAZA HOTEL&CONVENTION CENTER;81060;2;35;37;0;0;0;37;
83988;AMERICA;ESTADOS UNIDOS DE AMERICA;HOUSTON;EDIFICIO KEPPEL;81109;3;97;100;0;3;0;103;
84030;AMERICA;ESTADOS UNIDOS DE AMERICA;MIAMI;CONVENTION CENTER;81228;3;100;103;0;1;0;104;
84036;AMERICA;ESTADOS UNIDOS DE AMERICA;MIAMI;CONVENTION CENTER;81234;2;113;115;0;1;0;116;
84043;AMERICA;ESTADOS UNIDOS DE AMERICA;MIAMI;CONVENTION CENTER;81241;3;103;106;0;2;0;108;
84204;AMERICA;ESTADOS UNIDOS DE AMERICA;TAMPA;TAMPA CONVENTION CENTER;81933;3;58;61;0;1;0;62;
84207;AMERICA;ESTADOS UNIDOS DE AMERICA;TAMPA;TAMPA CONVENTION CENTER;81936;1;52;53;0;1;0;54;
84213;AMERICA;ESTADOS UNIDOS DE AMERICA;TAMPA;TAMPA CONVENTION CENTER;81942;2;63;65;0;1;0;66;
84266;AMERICA;HAITI;PUERTO PRINCIPE;CONSULADO HONORARIO DEL PERÚ EN HAITÍ;82073;1;3;4;0;0;0;4;
84301;AMERICA;PANAMA;VERAGUAS;EDIFICIO DON PIPO;82108;2;22;24;0;2;0;26;
84315;AMERICA;TRINIDAD TOBAGO;PUERTO ESPAÑA;EMBAJADA DEL PERÚ EN PUERTO ESPAÑA;82122;1;6;7;0;1;0;8;
84322;AMERICA;VENEZUELA;ARAGUA;HOTEL EUROBUILDING EXPRESS MARACAY;82189;3;37;40;0;1;0;41;
84358;AMERICA;VENEZUELA;PUERTO ORDAZ;HOTEL ROSA BELA;82172;0;39;39;0;0;0;39;
84361;AMERICA;VENEZUELA;PUERTO ORDAZ;HOTEL ROSA BELA;82175;3;38;41;0;6;0;47;
84366;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82128;1;2;3;0;0;0;3;
84367;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82129;0;2;2;0;0;0;2;
84368;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82130;0;2;2;0;0;0;2;
84369;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82167;0;0;0;0;0;0;0;
84370;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82168;0;0;0;0;0;0;0;
84379;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82192;0;0;0;0;0;0;0;
84380;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82193;0;0;0;0;0;0;0;
84381;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82194;0;0;0;0;0;0;0;
