ID;Departamento;Provincia;Distrito;Localidad;Mesa;Peru Libre;Fuerza Popular;Total Validos;Voto Blanco;Voto Nulo;Voto Impugnado;Total Votos;Electores Habiles
151;LIMA;LIMA;SANTIAGO DE SURCO;IEP FRANCO PERUANO;047514;3;220;223;0;14;0;237;300
152;LIMA;LIMA;SURQUILLO;CEBE SANTA MARIA DE GUADALUPE;048439;0;0;0;0;271;0;271;300
153;LIMA;LIMA;VILLA EL SALVADOR;POLIDEPORTIVO VILLA EL SALVADOR;056272;0;0;0;0;251;0;251;300
154;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IEP HENDRIK ANTOON LORENTZ 3;048654;0;0;0;0;216;0;216;300
155;LIMA;LIMA;SANTA ANITA;IEP SANTA MARIA DE JESUS - PRIMARIA;057907;0;0;0;0;241;0;241;300
156;LIMA;LIMA;SANTA ANITA;MIS PRIMEROS PASOS;057844;0;0;0;0;245;0;245;300
157;LIMA;LIMA;SANTA ANITA;IE 123 LOS ARBOLES;058071;0;0;0;0;245;0;245;300
158;LIMA;LIMA;SANTA ANITA;IE 1253 FRANCISCO BOLOGNESI;058331;0;0;0;0;77;0;77;300
159;LIMA;LIMA;SAN MIGUEL;IE 1086 JESUS REDENTOR;046894;0;0;0;0;220;0;220;300
160;LIMA;LIMA;SAN MARTIN DE PORRES;IE 3032 VILLA ANGELICA;045455;0;0;0;1;66;0;67;300
161;LIMA;LIMA;SAN MARTIN DE PORRES;LOSA DEPORTIVA VIRGEN INMACULADA CONCEPCION;046039;0;0;0;0;223;0;223;300
162;LIMA;LIMA;SAN MARTIN DE PORRES;IEP SANTO DOMINGO EL PREDICADOR;045965;0;0;0;0;83;0;83;300
163;LIMA;LIMA;SAN MARTIN DE PORRES;IEP NUESTRA SEÃ‘ORA DE LA PAZ;044936;0;0;0;0;249;0;249;300
164;LIMA;LIMA;SAN MARTIN DE PORRES;IE 3043 RAMON CASTILLA;045554;0;0;0;0;275;0;275;300
165;LIMA;LIMA;SAN MARTIN DE PORRES;AGENCIA MUNICIPAL INFANTA;045656;0;0;0;0;242;0;242;300
166;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PARQUE ECOLOGICO NUMERO 3;052159;0;0;0;0;239;0;239;300
167;LIMA;LIMA;SAN JUAN DE MIRAFLORES;IEP SANTA MARIA EDUVIGES;051485;0;0;0;0;244;0;244;300
168;LIMA;LIMA;SAN JUAN DE MIRAFLORES;IE 7062 NACIONES UNIDAS;051795;0;0;0;0;216;0;216;300
169;LIMA;LIMA;SAN JUAN DE LURIGANCHO;SOLIDARIDAD III;052843;0;0;0;0;32;0;32;300
170;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LOSA DEPORTIVA PARQUE 4 OSCAR BENEGAS;053543;0;0;0;0;217;0;217;300
171;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IEP APRENDAMOS DE JESUS;053508;0;0;0;0;300;0;300;300
172;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE MUNDO FELIZ;053770;0;0;0;0;210;0;210;300
173;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE 171 01 JUAN VELASCO ALVARADO;053967;0;0;0;0;249;0;249;300
