ID;Departamento;Provincia;Distrito;Localidad;Mesa;Peru Libre;Fuerza Popular;Total Validos;Voto Blanco;Voto Nulo;Voto Impugnado;Total Votos;Electores Habiles
189;PUNO;AZANGARO;AZANGARO;INSTITUTO SUPERIOR PEDAGOGICO PUBLICO AZANGARO;069951;237;1;238;1;5;0;244;300
190;PUNO;AZANGARO;AZANGARO;INSTITUTO SUPERIOR PEDAGOGICO PUBLICO AZANGARO;069957;219;0;219;0;8;0;227;300
191;PUNO;AZANGARO;CHUPA;IEP 72125;070048;240;0;240;0;6;0;246;300
192;PUNO;AZANGARO;CHUPA;IES Nº 125 CHUPA;070058;227;0;227;0;6;0;233;300
193;PUNO;AZANGARO;CHUPA;IES Nº 125 CHUPA;070066;214;0;214;0;19;0;233;300
194;PUNO;AZANGARO;SAMAN;IES SAN AGUSTIN;070111;246;0;246;0;17;0;263;295
195;PUNO;AZANGARO;SAN JOSE;IES SAN JOSE;070156;184;1;185;1;0;0;186;258
196;PUNO;AZANGARO;TIRAPATA;IES TUPAC AMARU II;070194;205;1;206;0;4;0;210;268
197;PUNO;CARABAYA;ITUATA;IES INDEPENDENCIA AMERICANA;070304;232;1;233;0;1;0;234;300
198;PUNO;CHUCUITO;POMATA;IES 73 AGROPECUARIO;070488;244;1;245;1;1;0;247;300
199;PUNO;CHUCUITO;ZEPITA;IES ANDRES AVELINO CACERES;070498;226;0;226;0;2;0;228;300
200;PUNO;CHUCUITO;ZEPITA;INSTITUTO DE EDUCACION SUPERIOR-TECNOLOGICO;070507;231;0;231;0;8;0;239;300
201;PUNO;EL COLLAO;CONDURIRI;IEP 70610;072267;232;1;233;0;1;0;234;286
202;PUNO;EL COLLAO;ILAVE;IEP 70315 GLORIOSO 895;072181;207;0;207;0;23;0;230;300
203;PUNO;EL COLLAO;ILAVE;IES POLITECNICO REGIONAL DON BOSCO;072133;217;0;217;0;12;0;229;300
204;PUNO;EL COLLAO;PILCUYO;IES CESAR VALLEJO;072239;226;1;227;0;8;0;235;300
205;PUNO;HUANCANE;HUANCANE;IEP 73003;070601;176;0;176;0;30;0;206;300
206;PUNO;HUANCANE;HUANCANE;IES CESAR VALLEJO;070569;243;1;244;4;5;0;253;300
207;PUNO;HUANCANE;HUANCANE;IES CESAR VALLEJO;070571;228;0;228;0;18;0;246;300
208;PUNO;HUANCANE;INCHUPALLA;INCHUPALLA;070616;234;1;235;0;8;0;243;287
209;PUNO;HUANCANE;INCHUPALLA;INCHUPALLA;070618;241;1;242;0;12;0;254;288
210;PUNO;HUANCANE;PUSI;IEP 72308 JUAN BUSTAMANTE DUEÑAS;070636;232;1;233;0;12;0;245;288
211;PUNO;HUANCANE;VILQUE CHICO;IE VICTOR ANDRES BELAUNDE;902865;160;0;160;0;9;0;169;188
212;PUNO;MOHO;TILALI;TILALI;072320;174;1;175;1;2;0;178;259
213;PUNO;PUNO;ACORA;IES JEC RICARDO PALMA - TOTORANI;902799;197;1;198;0;10;0;208;260
214;PUNO;PUNO;CHUCUITO;IES INCA GARCILASO DE LA VEGA;902815;225;1;226;1;0;0;227;279
215;PUNO;PUNO;PLATERIA;IES GAMALIEL CHURATA;902825;144;0;144;0;9;0;153;174
216;PUNO;SAN ANTONIO DE PUTINA;ANANEA;IEP 72132;072084;208;1;209;0;17;0;226;284
217;PUNO;SAN ANTONIO DE PUTINA;QUILCAPUNCU;IEP 72297;072073;259;1;260;0;2;0;262;300
218;PUNO;YUNGUYO;YUNGUYO;IES CESAR VALLEJO;071970;231;0;231;0;0;0;231;300
219;PUNO;YUNGUYO;YUNGUYO;IES JOSE GALVEZ;071917;209;0;209;0;3;0;212;300
